seed,epsilon,noise_type,level,attack_success_rate,robustness_accuracy,accuracy,precision,recall,f1
46,0.02,phase_damping,L2,0.3860759493670886,0.56,0.56,0.5815602836879432,0.6165413533834586,0.5985401459854015
46,0.02,phase_damping,L3,0.39556962025316456,0.556,0.556,0.5833333333333334,0.5789473684210527,0.5811320754716981
46,0.02,phase_damping,L4,0.4272151898734177,0.544,0.544,0.5753968253968254,0.5451127819548872,0.5598455598455598
46,0.02,readout,L1,0.37658227848101267,0.568,0.568,0.5868055555555556,0.6353383458646616,0.6101083032490975
46,0.02,readout,L2,0.379746835443038,0.566,0.566,0.5853658536585366,0.631578947368421,0.6075949367088608
46,0.02,readout,L3,0.370253164556962,0.576,0.576,0.59375,0.6428571428571429,0.6173285198555957
46,0.02,readout,L4,0.3860759493670886,0.56,0.56,0.5804195804195804,0.6240601503759399,0.6014492753623188
46,0.02,combined,L2,0.40189873417721517,0.55,0.55,0.5740072202166066,0.5977443609022557,0.585635359116022
46,0.05,none,L0,0.6075949367088608,0.512,0.512,0.5436507936507936,0.5150375939849624,0.528957528957529
46,0.05,depolarizing,L1,0.6012658227848101,0.518,0.518,0.549800796812749,0.518796992481203,0.5338491295938105
46,0.05,depolarizing,L2,0.6044303797468354,0.51,0.51,0.5421686746987951,0.5075187969924813,0.5242718446601942
46,0.05,depolarizing,L3,0.6107594936708861,0.51,0.51,0.5492957746478874,0.4398496240601504,0.48851774530271397
46,0.05,depolarizing,L4,0.6044303797468354,0.492,0.492,0.532608695652174,0.3684210526315789,0.43555555555555553
46,0.05,phase_damping,L1,0.5981012658227848,0.518,0.518,0.549407114624506,0.5225563909774437,0.535645472061657
46,0.05,phase_damping,L2,0.5981012658227848,0.52,0.52,0.5515873015873016,0.5225563909774437,0.5366795366795367
46,0.05,phase_damping,L3,0.5886075949367089,0.524,0.524,0.5583333333333333,0.5037593984962406,0.5296442687747036
46,0.05,phase_damping,L4,0.5981012658227848,0.516,0.516,0.5530973451327433,0.4699248120300752,0.508130081300813
46,0.05,readout,L1,0.5949367088607594,0.52,0.52,0.5515873015873016,0.5225563909774437,0.5366795366795367
46,0.05,readout,L2,0.5917721518987342,0.524,0.524,0.5555555555555556,0.5263157894736842,0.5405405405405406
46,0.05,readout,L3,0.5949367088607594,0.522,0.522,0.5533596837944664,0.5263157894736842,0.5394990366088632
46,0.05,readout,L4,0.5981012658227848,0.51,0.51,0.5425101214574899,0.5037593984962406,0.5224171539961013
46,0.05,combined,L2,0.5949367088607594,0.518,0.518,0.5502008032128514,0.5150375939849624,0.5320388349514563
46,0.1,none,L0,0.4778481012658228,0.526,0.526,0.5551330798479087,0.5488721804511278,0.5519848771266541
46,0.1,depolarizing,L1,0.46835443037974683,0.534,0.534,0.5642023346303502,0.5451127819548872,0.5544933078393881
46,0.1,depolarizing,L2,0.4651898734177215,0.538,0.538,0.5686274509803921,0.5451127819548872,0.5566218809980806
46,0.1,depolarizing,L3,0.46835443037974683,0.526,0.526,0.5638766519823789,0.48120300751879697,0.5192697768762677
46,0.1,depolarizing,L4,0.5474683544303798,0.492,0.492,0.531578947368421,0.37969924812030076,0.44298245614035087
46,0.1,phase_damping,L1,0.4651898734177215,0.536,0.536,0.56640625,0.5451127819548872,0.5555555555555556
46,0.1,phase_damping,L2,0.46835443037974683,0.534,0.534,0.5642023346303502,0.5451127819548872,0.5544933078393881
46,0.1,phase_damping,L3,0.4525316455696203,0.546,0.546,0.5789473684210527,0.5375939849624061,0.557504873294347
46,0.1,phase_damping,L4,0.46835443037974683,0.53,0.53,0.5654008438818565,0.5037593984962406,0.532803180914513
46,0.1,readout,L1,0.47151898734177217,0.528,0.528,0.5576923076923077,0.5451127819548872,0.5513307984790875
46,0.1,readout,L2,0.47151898734177217,0.526,0.526,0.5555555555555556,0.5451127819548872,0.5502846299810247
46,0.1,readout,L3,0.48417721518987344,0.516,0.516,0.5461538461538461,0.5338345864661654,0.5399239543726235
46,0.1,readout,L4,0.4651898734177215,0.528,0.528,0.556390977443609,0.556390977443609,0.556390977443609
46,0.1,combined,L2,0.47151898734177217,0.532,0.532,0.5634920634920635,0.5338345864661654,0.5482625482625483
46,0.15,none,L0,0.4208860759493671,0.514,0.514,0.5415162454873647,0.5639097744360902,0.5524861878453039
46,0.15,depolarizing,L1,0.4208860759493671,0.52,0.52,0.5474452554744526,0.5639097744360902,0.5555555555555556
46,0.15,depolarizing,L2,0.4177215189873418,0.524,0.524,0.5518518518518518,0.5601503759398496,0.5559701492537313
46,0.15,depolarizing,L3,0.4462025316455696,0.512,0.512,0.5450819672131147,0.5,0.5215686274509804
46,0.15,depolarizing,L4,0.5031645569620253,0.492,0.492,0.5309278350515464,0.38721804511278196,0.44782608695652176
46,0.15,phase_damping,L1,0.4208860759493671,0.518,0.518,0.5451263537906137,0.5676691729323309,0.5561694290976059
46,0.15,phase_damping,L2,0.4177215189873418,0.522,0.522,0.5490909090909091,0.5676691729323309,0.5582255083179297
46,0.15,phase_damping,L3,0.4240506329113924,0.524,0.524,0.553030303030303,0.5488721804511278,0.5509433962264151
46,0.15,phase_damping,L4,0.4525316455696203,0.508,0.508,0.54,0.5075187969924813,0.5232558139534884
46,0.15,readout,L1,0.41455696202531644,0.518,0.518,0.5444839857651246,0.575187969924812,0.5594149908592322
46,0.15,readout,L2,0.41139240506329117,0.516,0.516,0.5425531914893617,0.575187969924812,0.5583941605839416
46,0.15,readout,L3,0.4240506329113924,0.516,0.516,0.5441176470588235,0.556390977443609,0.550185873605948
46,0.15,readout,L4,0.4208860759493671,0.516,0.516,0.5444444444444444,0.5526315789473685,0.5485074626865671
46,0.15,combined,L2,0.41455696202531644,0.53,0.53,0.5567765567765568,0.5714285714285714,0.5640074211502782
46,0.2,none,L0,0.3924050632911392,0.548,0.548,0.5735294117647058,0.5864661654135338,0.5799256505576208
46,0.2,depolarizing,L1,0.3924050632911392,0.55,0.55,0.5756457564575646,0.5864661654135338,0.5810055865921788
46,0.2,depolarizing,L2,0.40189873417721517,0.546,0.546,0.5709090909090909,0.5902255639097744,0.5804066543438078
46,0.2,depolarizing,L3,0.43037974683544306,0.526,0.526,0.5573122529644269,0.5300751879699248,0.5433526011560693
46,0.2,depolarizing,L4,0.5031645569620253,0.5,0.5,0.5380952380952381,0.424812030075188,0.47478991596638653
46,0.2,phase_damping,L1,0.3924050632911392,0.55,0.55,0.5756457564575646,0.5864661654135338,0.5810055865921788
46,0.2,phase_damping,L2,0.39556962025316456,0.55,0.55,0.5745454545454546,0.5939849624060151,0.5841035120147874
46,0.2,phase_damping,L3,0.41139240506329117,0.538,0.538,0.5641025641025641,0.5789473684210527,0.5714285714285714
46,0.2,phase_damping,L4,0.4272151898734177,0.534,0.534,0.5662650602409639,0.5300751879699248,0.5475728155339806
46,0.2,readout,L1,0.3924050632911392,0.55,0.55,0.575091575091575,0.5902255639097744,0.5825602968460112
46,0.2,readout,L2,0.3987341772151899,0.544,0.544,0.5698529411764706,0.5827067669172933,0.5762081784386617
46,0.2,readout,L3,0.3987341772151899,0.544,0.544,0.5698529411764706,0.5827067669172933,0.5762081784386617
46,0.2,readout,L4,0.39556962025316456,0.542,0.542,0.5682656826568265,0.5789473684210527,0.5735567970204841
46,0.2,combined,L2,0.3924050632911392,0.55,0.55,0.5745454545454546,0.5939849624060151,0.5841035120147874
46,0.3,none,L0,0.46835443037974683,0.512,0.512,0.54296875,0.5225563909774437,0.5325670498084292
46,0.3,depolarizing,L1,0.4778481012658228,0.504,0.504,0.5354330708661418,0.5112781954887218,0.5230769230769231
46,0.3,depolarizing,L2,0.4778481012658228,0.508,0.508,0.5403225806451613,0.5037593984962406,0.5214007782101168
46,0.3,depolarizing,L3,0.5031645569620253,0.498,0.498,0.5339366515837104,0.44360902255639095,0.48459958932238195
46,0.3,depolarizing,L4,0.5506329113924051,0.476,0.476,0.5103092783505154,0.37218045112781956,0.43043478260869567
46,0.3,phase_damping,L1,0.4778481012658228,0.506,0.506,0.5375494071146245,0.5112781954887218,0.5240847784200385
46,0.3,phase_damping,L2,0.4810126582278481,0.5,0.5,0.5317460317460317,0.5037593984962406,0.5173745173745173
46,0.3,phase_damping,L3,0.4873417721518987,0.502,0.502,0.5358649789029536,0.4774436090225564,0.5049701789264414
46,0.3,phase_damping,L4,0.5063291139240507,0.494,0.494,0.5286343612334802,0.45112781954887216,0.486815415821501
46,0.3,readout,L1,0.4620253164556962,0.516,0.516,0.546875,0.5263157894736842,0.5363984674329502
46,0.3,readout,L2,0.4620253164556962,0.518,0.518,0.5490196078431373,0.5263157894736842,0.5374280230326296
46,0.3,readout,L3,0.4525316455696203,0.522,0.522,0.5525291828793775,0.5338345864661654,0.5430210325047801
46,0.3,readout,L4,0.4588607594936709,0.516,0.516,0.546875,0.5263157894736842,0.5363984674329502
46,0.3,combined,L2,0.46835443037974683,0.514,0.514,0.5473251028806584,0.5,0.5225933202357563
