seed,epsilon,noise_type,level,attack_success_rate,robustness_accuracy,accuracy,precision,recall,f1
47,0.1,phase_damping,L3,0.4217252396166134,0.594,0.594,0.6012861736334405,0.7030075187969925,0.6481802426343154
47,0.1,phase_damping,L4,0.43450479233226835,0.586,0.586,0.5967213114754099,0.6842105263157895,0.637478108581436
47,0.1,readout,L1,0.4217252396166134,0.596,0.596,0.6012658227848101,0.7142857142857143,0.6529209621993127
47,0.1,readout,L2,0.4217252396166134,0.592,0.592,0.5981012658227848,0.7105263157894737,0.6494845360824743
47,0.1,readout,L3,0.4217252396166134,0.59,0.59,0.5968253968253968,0.706766917293233,0.6471600688468159
47,0.1,readout,L4,0.4217252396166134,0.594,0.594,0.5993690851735016,0.7142857142857143,0.6518010291595198
47,0.1,combined,L2,0.4217252396166134,0.59,0.59,0.5968253968253968,0.706766917293233,0.6471600688468159
47,0.15,none,L0,0.3354632587859425,0.596,0.596,0.603225806451613,0.7030075187969925,0.6493055555555556
47,0.15,depolarizing,L1,0.3354632587859425,0.596,0.596,0.6038961038961039,0.6992481203007519,0.6480836236933798
47,0.15,depolarizing,L2,0.33865814696485624,0.594,0.594,0.6032786885245902,0.6917293233082706,0.6444833625218914
47,0.15,depolarizing,L3,0.3226837060702875,0.602,0.602,0.6112956810631229,0.6917293233082706,0.6490299823633157
47,0.15,depolarizing,L4,0.36421725239616615,0.588,0.588,0.6063829787234043,0.6428571428571429,0.6240875912408759
47,0.15,phase_damping,L1,0.3354632587859425,0.596,0.596,0.603225806451613,0.7030075187969925,0.6493055555555556
47,0.15,phase_damping,L2,0.3258785942492013,0.606,0.606,0.6123778501628665,0.706766917293233,0.6561954624781849
47,0.15,phase_damping,L3,0.3003194888178914,0.628,0.628,0.630718954248366,0.7255639097744361,0.6748251748251748
47,0.15,phase_damping,L4,0.3003194888178914,0.626,0.626,0.6312292358803987,0.7142857142857143,0.6701940035273368
47,0.15,readout,L1,0.34185303514376997,0.59,0.59,0.5993485342019544,0.6917293233082706,0.6422338568935427
47,0.15,readout,L2,0.3450479233226837,0.59,0.59,0.6,0.6879699248120301,0.6409807355516638
47,0.15,readout,L3,0.329073482428115,0.596,0.596,0.6059602649006622,0.6879699248120301,0.6443661971830986
47,0.15,readout,L4,0.3194888178913738,0.606,0.606,0.6109324758842444,0.7142857142857143,0.658578856152513
47,0.15,combined,L2,0.33226837060702874,0.596,0.596,0.6045751633986928,0.6954887218045113,0.6468531468531469
47,0.2,none,L0,0.3546325878594249,0.588,0.588,0.6013513513513513,0.6691729323308271,0.6334519572953736
47,0.2,depolarizing,L1,0.3546325878594249,0.588,0.588,0.6013513513513513,0.6691729323308271,0.6334519572953736
47,0.2,depolarizing,L2,0.35782747603833864,0.584,0.584,0.597972972972973,0.6654135338345865,0.6298932384341637
47,0.2,depolarizing,L3,0.329073482428115,0.608,0.608,0.6174496644295302,0.6917293233082706,0.6524822695035462
47,0.2,depolarizing,L4,0.4057507987220447,0.568,0.568,0.5886524822695035,0.6240601503759399,0.6058394160583942
47,0.2,phase_damping,L1,0.3546325878594249,0.59,0.59,0.6026936026936027,0.6729323308270677,0.6358792184724689
47,0.2,phase_damping,L2,0.3546325878594249,0.586,0.586,0.5986622073578596,0.6729323308270677,0.6336283185840708
47,0.2,phase_damping,L3,0.33865814696485624,0.594,0.594,0.6060606060606061,0.6766917293233082,0.6394316163410302
47,0.2,phase_damping,L4,0.329073482428115,0.608,0.608,0.6121794871794872,0.7180451127819549,0.6608996539792388
47,0.2,readout,L1,0.3546325878594249,0.59,0.59,0.6026936026936027,0.6729323308270677,0.6358792184724689
47,0.2,readout,L2,0.3514376996805112,0.59,0.59,0.6033898305084746,0.6691729323308271,0.6345811051693404
47,0.2,readout,L3,0.35782747603833864,0.582,0.582,0.5959595959595959,0.6654135338345865,0.6287744227353463
47,0.2,readout,L4,0.34185303514376997,0.598,0.598,0.6109215017064846,0.6729323308270677,0.6404293381037567
47,0.2,combined,L2,0.34824281150159747,0.592,0.592,0.6047297297297297,0.6729323308270677,0.6370106761565836
47,0.3,none,L0,0.45686900958466453,0.536,0.536,0.5674603174603174,0.5375939849624061,0.5521235521235521
47,0.3,depolarizing,L1,0.46325878594249204,0.528,0.528,0.5590551181102362,0.5338345864661654,0.5461538461538461
47,0.3,depolarizing,L2,0.46325878594249204,0.534,0.534,0.5637065637065637,0.5488721804511278,0.5561904761904762
47,0.3,depolarizing,L3,0.46006389776357826,0.532,0.532,0.562992125984252,0.5375939849624061,0.55
47,0.3,depolarizing,L4,0.46006389776357826,0.54,0.54,0.5708661417322834,0.5451127819548872,0.5576923076923077
47,0.3,phase_damping,L1,0.46645367412140576,0.53,0.53,0.5617529880478087,0.5300751879699248,0.5454545454545454
47,0.3,phase_damping,L2,0.46645367412140576,0.53,0.53,0.5598455598455598,0.5451127819548872,0.5523809523809524
47,0.3,phase_damping,L3,0.46006389776357826,0.534,0.534,0.5622641509433962,0.5601503759398496,0.5612052730696798
47,0.3,phase_damping,L4,0.4472843450479233,0.548,0.548,0.575187969924812,0.575187969924812,0.575187969924812
47,0.3,readout,L1,0.46006389776357826,0.53,0.53,0.5607843137254902,0.5375939849624061,0.5489443378119002
47,0.3,readout,L2,0.46006389776357826,0.53,0.53,0.5612648221343873,0.5338345864661654,0.5472061657032755
47,0.3,readout,L3,0.45686900958466453,0.536,0.536,0.568,0.5338345864661654,0.5503875968992248
47,0.3,readout,L4,0.46645367412140576,0.532,0.532,0.5645161290322581,0.5263157894736842,0.5447470817120622
47,0.3,combined,L2,0.4472843450479233,0.546,0.546,0.5747126436781609,0.5639097744360902,0.5692599620493358
